Country,State,Year,Gender,Cause Of Suicide,Number Of Suicides,Percentage Share,Category,Reported_Status
India,Kerala,2006,Female,Unemployment,12.0,1.1,Various,Reported
India,Kerala,2006,Male,Bankruptcy or Indebtedness,662.0,8.3,Various,Reported
India,Kerala,2006,Male,Causes Not Known,468.0,6.8,Various,Reported
India,Kerala,2006,Male,Death of Dear Person,47.0,0.8,Various,Reported
India,Kerala,2006,Male,Drug Abuse/Alcoholic Addiction,111.0,1.3,Various,Reported
India,Kerala,2006,Male,Failure in Examination,22.0,0.7,Various,Reported
India,Kerala,2006,Male,Fall in Social Reputation,53.0,0.9,Various,Reported
India,Kerala,2006,Male,Family Problems,2467.0,37.9,Various,Reported
India,Kerala,2006,Male,Ideological Causes/Hero Worshipping,0.0,0.0,Various,Reported
India,Kerala,2006,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,0.0,Various,Reported
India,Kerala,2006,Male,Illness (AIDS/STD),2.0,0.0,Illness,Reported
India,Kerala,2006,Male,Illness (Cancer),52.0,0.7,Illness,Reported
India,Kerala,2006,Male,Illness (Insanity/Mental illness),1022.0,16.7,Illness,Reported
India,Kerala,2006,Male,Illness (Other Prolonged Illness),908.0,14.2,Illness,Reported
India,Kerala,2006,Male,Illness (Paralysis),8.0,0.1,Illness,Reported
India,Kerala,2006,Male,Impotency/Infertility,19.0,0.3,Various,Reported
India,Kerala,2006,Male,Love Affairs,36.0,0.8,Various,Reported
India,Kerala,2006,Male,Marriage Related Issues (Divorce),21.0,0.3,Marriage,Reported
India,Kerala,2006,Male,Marriage Related Issues (Dowry Related Issues),1.0,0.2,Marriage,Reported
India,Kerala,2006,Male,Marriage Related Issues (Non-Settlement of Marriage),10.0,0.3,Marriage,Reported
India,Kerala,2006,Male,Other Causes,553.0,8.0,Various,Reported
India,Kerala,2006,Male,"Physical Abuse (Rape, etc.)",7.0,0.1,Various,Reported
India,Kerala,2006,Male,Poverty,0.0,0.0,Various,Reported
India,Kerala,2006,Male,Professional/Career Problem,16.0,0.2,Various,Reported
India,Kerala,2006,Male,Property Dispute,4.0,0.1,Various,Reported
India,Kerala,2006,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),8.0,0.2,Various,Reported
India,Kerala,2006,Male,Unemployment,86.0,1.1,Various,Reported
India,Ladakh,2006,Female,Bankruptcy or Indebtedness,0.0,0.0,Various,Reported
India,Ladakh,2006,Female,Causes Not Known,0.4382527016582825,20.2,Various,Reported
India,Ladakh,2006,Female,Death of Dear Person,0.0,0.0,Various,Reported
India,Ladakh,2006,Female,Drug Abuse/Alcoholic Addiction,0.0,1.9,Various,Reported
India,Ladakh,2006,Female,Failure in Examination,0.0996028867405187,2.3,Various,Reported
India,Ladakh,2006,Female,Fall in Social Reputation,0.0,0.4,Various,Reported
India,Ladakh,2006,Female,Family Problems,0.31872923756966,13.4,Various,Reported
India,Ladakh,2006,Female,Ideological Causes/Hero Worshipping,0.0,0.0,Various,Reported
India,Ladakh,2006,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0199205773481037,0.4,Various,Reported
India,Ladakh,2006,Female,Illness (AIDS/STD),0.0,0.8,Illness,Reported
India,Ladakh,2006,Female,Illness (Cancer),0.0199205773481037,2.3,Illness,Reported
India,Ladakh,2006,Female,Illness (Insanity/Mental illness),0.0,0.8,Illness,Reported
India,Ladakh,2006,Female,Illness (Other Prolonged Illness),0.1394440414367262,7.3,Illness,Reported
India,Ladakh,2006,Female,Illness (Paralysis),0.0,0.8,Illness,Reported
India,Ladakh,2006,Female,Impotency/Infertility,0.0,0.0,Various,Reported
India,Ladakh,2006,Female,Love Affairs,0.0597617320443112,2.3,Various,Reported
India,Ladakh,2006,Female,Marriage Related Issues (Divorce),0.0199205773481037,0.8,Marriage,Reported
India,Ladakh,2006,Female,Marriage Related Issues (Dowry Related Issues),0.1394440414367262,3.4,Marriage,Reported
India,Ladakh,2006,Female,Marriage Related Issues (Non-Settlement of Marriage),0.0398411546962075,2.3,Marriage,Reported
India,Ladakh,2006,Female,Other Causes,0.737061361879839,32.8,Various,Reported
India,Ladakh,2006,Female,"Physical Abuse (Rape, etc.)",0.0,0.0,Various,Reported
India,Ladakh,2006,Female,Poverty,0.0199205773481037,0.4,Various,Reported
India,Ladakh,2006,Female,Professional/Career Problem,0.0,0.4,Various,Reported
India,Ladakh,2006,Female,Property Dispute,0.0398411546962075,1.9,Various,Reported
India,Ladakh,2006,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0597617320443112,3.8,Various,Reported
India,Ladakh,2006,Female,Unemployment,0.0398411546962075,1.5,Various,Reported
India,Ladakh,2006,Male,Bankruptcy or Indebtedness,0.0,0.0,Various,Reported
India,Ladakh,2006,Male,Causes Not Known,0.7318524703339441,20.2,Various,Reported
India,Ladakh,2006,Male,Death of Dear Person,0.0,0.0,Various,Reported
India,Ladakh,2006,Male,Drug Abuse/Alcoholic Addiction,0.1180407210216039,1.9,Various,Reported
India,Ladakh,2006,Male,Failure in Examination,0.0236081442043207,2.3,Various,Reported
India,Ladakh,2006,Male,Fall in Social Reputation,0.0236081442043207,0.4,Various,Reported
India,Ladakh,2006,Male,Family Problems,0.4485547398820948,13.4,Various,Reported
India,Ladakh,2006,Male,Ideological Causes/Hero Worshipping,0.0,0.0,Various,Reported
India,Ladakh,2006,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,0.4,Various,Reported
India,Ladakh,2006,Male,Illness (AIDS/STD),0.0472162884086415,0.8,Illness,Reported
India,Ladakh,2006,Male,Illness (Cancer),0.1180407210216039,2.3,Illness,Reported
India,Ladakh,2006,Male,Illness (Insanity/Mental illness),0.0472162884086415,0.8,Illness,Reported
India,Ladakh,2006,Male,Illness (Other Prolonged Illness),0.2832977304518493,7.3,Illness,Reported
India,Ladakh,2006,Male,Illness (Paralysis),0.0472162884086415,0.8,Illness,Reported
India,Ladakh,2006,Male,Impotency/Infertility,0.0,0.0,Various,Reported
India,Ladakh,2006,Male,Love Affairs,0.0708244326129623,2.3,Various,Reported
India,Ladakh,2006,Male,Marriage Related Issues (Divorce),0.0236081442043207,0.8,Marriage,Reported
India,Ladakh,2006,Male,Marriage Related Issues (Dowry Related Issues),0.0472162884086415,3.4,Marriage,Reported
India,Ladakh,2006,Male,Marriage Related Issues (Non-Settlement of Marriage),0.0944325768172831,2.3,Marriage,Reported
India,Ladakh,2006,Male,Other Causes,1.1567990660117182,32.8,Various,Reported
India,Ladakh,2006,Male,"Physical Abuse (Rape, etc.)",0.0,0.0,Various,Reported
India,Ladakh,2006,Male,Poverty,0.0,0.4,Various,Reported
India,Ladakh,2006,Male,Professional/Career Problem,0.0236081442043207,0.4,Various,Reported
India,Ladakh,2006,Male,Property Dispute,0.0708244326129623,1.9,Various,Reported
India,Ladakh,2006,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.1652570094302454,3.8,Various,Reported
India,Ladakh,2006,Male,Unemployment,0.0472162884086415,1.5,Various,Reported
India,Lakshadweep,2006,Female,Bankruptcy or Indebtedness,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Causes Not Known,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Death of Dear Person,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Drug Abuse/Alcoholic Addiction,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Failure in Examination,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Fall in Social Reputation,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Family Problems,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Ideological Causes/Hero Worshipping,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Illness (AIDS/STD),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Female,Illness (Cancer),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Female,Illness (Insanity/Mental illness),1.0,100.0,Illness,Reported
India,Lakshadweep,2006,Female,Illness (Other Prolonged Illness),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Female,Illness (Paralysis),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Female,Impotency/Infertility,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Love Affairs,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Marriage Related Issues (Divorce),0.0,0.0,Marriage,Reported
India,Lakshadweep,2006,Female,Marriage Related Issues (Dowry Related Issues),0.0,0.0,Marriage,Reported
India,Lakshadweep,2006,Female,Marriage Related Issues (Non-Settlement of Marriage),0.0,0.0,Marriage,Reported
India,Lakshadweep,2006,Female,Other Causes,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,"Physical Abuse (Rape, etc.)",0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Poverty,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Professional/Career Problem,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Property Dispute,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,0.0,Various,Reported
India,Lakshadweep,2006,Female,Unemployment,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Bankruptcy or Indebtedness,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Causes Not Known,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Death of Dear Person,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Drug Abuse/Alcoholic Addiction,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Failure in Examination,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Fall in Social Reputation,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Family Problems,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Ideological Causes/Hero Worshipping,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Illness (AIDS/STD),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Male,Illness (Cancer),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Male,Illness (Insanity/Mental illness),1.0,100.0,Illness,Reported
India,Lakshadweep,2006,Male,Illness (Other Prolonged Illness),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Male,Illness (Paralysis),0.0,0.0,Illness,Reported
India,Lakshadweep,2006,Male,Impotency/Infertility,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Love Affairs,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Marriage Related Issues (Divorce),0.0,0.0,Marriage,Reported
India,Lakshadweep,2006,Male,Marriage Related Issues (Dowry Related Issues),0.0,0.0,Marriage,Reported
India,Lakshadweep,2006,Male,Marriage Related Issues (Non-Settlement of Marriage),0.0,0.0,Marriage,Reported
India,Lakshadweep,2006,Male,Other Causes,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,"Physical Abuse (Rape, etc.)",0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Poverty,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Professional/Career Problem,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Property Dispute,0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,0.0,Various,Reported
India,Lakshadweep,2006,Male,Unemployment,0.0,0.0,Various,Reported
India,Madhya Pradesh,2006,Female,Bankruptcy or Indebtedness,10.0,0.9,Various,Reported
India,Madhya Pradesh,2006,Female,Causes Not Known,552.0,23.7,Various,Reported
India,Madhya Pradesh,2006,Female,Death of Dear Person,27.0,0.7,Various,Reported
India,Madhya Pradesh,2006,Female,Drug Abuse/Alcoholic Addiction,0.0,2.1,Various,Reported
India,Madhya Pradesh,2006,Female,Failure in Examination,51.0,2.1,Various,Reported
India,Madhya Pradesh,2006,Female,Fall in Social Reputation,36.0,2.0,Various,Reported
India,Madhya Pradesh,2006,Female,Family Problems,564.0,20.1,Various,Reported
India,Madhya Pradesh,2006,Female,Ideological Causes/Hero Worshipping,7.0,0.3,Various,Reported
India,Madhya Pradesh,2006,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),36.0,0.6,Various,Reported
India,Madhya Pradesh,2006,Female,Illness (AIDS/STD),11.0,0.4,Illness,Reported
India,Madhya Pradesh,2006,Female,Illness (Cancer),15.0,0.6,Illness,Reported
India,Madhya Pradesh,2006,Female,Illness (Insanity/Mental illness),118.0,5.0,Illness,Reported
India,Madhya Pradesh,2006,Female,Illness (Other Prolonged Illness),280.0,10.6,Illness,Reported
India,Madhya Pradesh,2006,Female,Illness (Paralysis),16.0,0.6,Illness,Reported
India,Madhya Pradesh,2006,Female,Impotency/Infertility,47.0,1.0,Various,Reported
India,Madhya Pradesh,2006,Female,Love Affairs,71.0,2.1,Various,Reported
India,Madhya Pradesh,2006,Female,Marriage Related Issues (Divorce),13.0,0.3,Marriage,Reported
India,Madhya Pradesh,2006,Female,Marriage Related Issues (Dowry Related Issues),585.0,9.1,Marriage,Reported
India,Madhya Pradesh,2006,Female,Marriage Related Issues (Non-Settlement of Marriage),22.0,0.7,Marriage,Reported
India,Madhya Pradesh,2006,Female,Other Causes,315.0,11.2,Various,Reported
India,Madhya Pradesh,2006,Female,"Physical Abuse (Rape, etc.)",71.0,1.7,Various,Reported
India,Madhya Pradesh,2006,Female,Poverty,24.0,1.5,Various,Reported
India,Madhya Pradesh,2006,Female,Professional/Career Problem,6.0,0.8,Various,Reported
India,Madhya Pradesh,2006,Female,Property Dispute,14.0,1.0,Various,Reported
India,Madhya Pradesh,2006,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),36.0,0.9,Various,Reported
India,Madhya Pradesh,2006,Female,Unemployment,5.0,0.4,Various,Reported
India,Madhya Pradesh,2006,Male,Bankruptcy or Indebtedness,48.0,0.9,Various,Reported
India,Madhya Pradesh,2006,Male,Causes Not Known,971.0,23.7,Various,Reported
India,Madhya Pradesh,2006,Male,Death of Dear Person,21.0,0.7,Various,Reported
India,Madhya Pradesh,2006,Male,Drug Abuse/Alcoholic Addiction,132.0,2.1,Various,Reported
India,Madhya Pradesh,2006,Male,Failure in Examination,82.0,2.1,Various,Reported
India,Madhya Pradesh,2006,Male,Fall in Social Reputation,90.0,2.0,Various,Reported
India,Madhya Pradesh,2006,Male,Family Problems,730.0,20.1,Various,Reported
India,Madhya Pradesh,2006,Male,Ideological Causes/Hero Worshipping,11.0,0.3,Various,Reported
India,Madhya Pradesh,2006,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),1.0,0.6,Various,Reported
India,Madhya Pradesh,2006,Male,Illness (AIDS/STD),14.0,0.4,Illness,Reported
India,Madhya Pradesh,2006,Male,Illness (Cancer),21.0,0.6,Illness,Reported
India,Madhya Pradesh,2006,Male,Illness (Insanity/Mental illness),204.0,5.0,Illness,Reported
India,Madhya Pradesh,2006,Male,Illness (Other Prolonged Illness),401.0,10.6,Illness,Reported
India,Madhya Pradesh,2006,Male,Illness (Paralysis),23.0,0.6,Illness,Reported
India,Madhya Pradesh,2006,Male,Impotency/Infertility,16.0,1.0,Various,Reported
India,Madhya Pradesh,2006,Male,Love Affairs,61.0,2.1,Various,Reported
India,Madhya Pradesh,2006,Male,Marriage Related Issues (Divorce),6.0,0.3,Marriage,Reported
India,Madhya Pradesh,2006,Male,Marriage Related Issues (Dowry Related Issues),0.0,9.1,Marriage,Reported
India,Madhya Pradesh,2006,Male,Marriage Related Issues (Non-Settlement of Marriage),24.0,0.7,Marriage,Reported
India,Madhya Pradesh,2006,Male,Other Causes,403.0,11.2,Various,Reported
India,Madhya Pradesh,2006,Male,"Physical Abuse (Rape, etc.)",36.0,1.7,Various,Reported
India,Madhya Pradesh,2006,Male,Poverty,70.0,1.5,Various,Reported
India,Madhya Pradesh,2006,Male,Professional/Career Problem,46.0,0.8,Various,Reported
India,Madhya Pradesh,2006,Male,Property Dispute,50.0,1.0,Various,Reported
India,Madhya Pradesh,2006,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),23.0,0.9,Various,Reported
India,Madhya Pradesh,2006,Male,Unemployment,19.0,0.4,Various,Reported
India,Maharashtra,2006,Female,Bankruptcy or Indebtedness,52.0,5.3,Various,Reported
India,Maharashtra,2006,Female,Causes Not Known,91.0,2.2,Various,Reported
India,Maharashtra,2006,Female,Death of Dear Person,65.0,1.0,Various,Reported
India,Maharashtra,2006,Female,Drug Abuse/Alcoholic Addiction,4.0,6.3,Various,Reported
India,Maharashtra,2006,Female,Failure in Examination,133.0,1.8,Various,Reported
India,Maharashtra,2006,Female,Fall in Social Reputation,36.0,0.8,Various,Reported
India,Maharashtra,2006,Female,Family Problems,2265.0,34.7,Various,Reported
India,Maharashtra,2006,Female,Ideological Causes/Hero Worshipping,4.0,0.1,Various,Reported
India,Maharashtra,2006,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),18.0,0.1,Various,Reported
India,Maharashtra,2006,Female,Illness (AIDS/STD),19.0,0.8,Illness,Reported
India,Maharashtra,2006,Female,Illness (Cancer),27.0,0.5,Illness,Reported
India,Maharashtra,2006,Female,Illness (Insanity/Mental illness),472.0,8.5,Illness,Reported
India,Maharashtra,2006,Female,Illness (Other Prolonged Illness),964.0,19.7,Illness,Reported
India,Maharashtra,2006,Female,Illness (Paralysis),19.0,0.6,Illness,Reported
India,Maharashtra,2006,Female,Impotency/Infertility,68.0,0.7,Various,Reported
India,Maharashtra,2006,Female,Love Affairs,109.0,1.5,Various,Reported
India,Maharashtra,2006,Female,Marriage Related Issues (Divorce),16.0,0.3,Marriage,Reported
India,Maharashtra,2006,Female,Marriage Related Issues (Dowry Related Issues),243.0,1.6,Marriage,Reported
India,Maharashtra,2006,Female,Marriage Related Issues (Non-Settlement of Marriage),74.0,1.0,Marriage,Reported
India,Maharashtra,2006,Female,Other Causes,117.0,3.5,Various,Reported
India,Maharashtra,2006,Female,"Physical Abuse (Rape, etc.)",11.0,0.1,Various,Reported
India,Maharashtra,2006,Female,Poverty,89.0,3.2,Various,Reported
India,Maharashtra,2006,Female,Professional/Career Problem,25.0,2.3,Various,Reported
India,Maharashtra,2006,Female,Property Dispute,12.0,0.5,Various,Reported
India,Maharashtra,2006,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),25.0,0.3,Various,Reported
India,Maharashtra,2006,Female,Unemployment,26.0,2.7,Various,Reported
India,Maharashtra,2006,Male,Bankruptcy or Indebtedness,763.0,5.3,Various,Reported
India,Maharashtra,2006,Male,Causes Not Known,255.0,2.2,Various,Reported
India,Maharashtra,2006,Male,Death of Dear Person,83.0,1.0,Various,Reported
India,Maharashtra,2006,Male,Drug Abuse/Alcoholic Addiction,970.0,6.3,Various,Reported
India,Maharashtra,2006,Male,Failure in Examination,148.0,1.8,Various,Reported
India,Maharashtra,2006,Male,Fall in Social Reputation,82.0,0.8,Various,Reported
India,Maharashtra,2006,Male,Family Problems,3115.0,34.7,Various,Reported
India,Maharashtra,2006,Male,Ideological Causes/Hero Worshipping,9.0,0.1,Various,Reported
India,Maharashtra,2006,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,0.1,Various,Reported
India,Maharashtra,2006,Male,Illness (AIDS/STD),107.0,0.8,Illness,Reported
India,Maharashtra,2006,Male,Illness (Cancer),54.0,0.5,Illness,Reported
India,Maharashtra,2006,Male,Illness (Insanity/Mental illness),852.0,8.5,Illness,Reported
India,Maharashtra,2006,Male,Illness (Other Prolonged Illness),2090.0,19.7,Illness,Reported
India,Maharashtra,2006,Male,Illness (Paralysis),70.0,0.6,Illness,Reported
