Country,State,Year,Gender,Social Status,"Number Of Suicides (UOM:Number), Scaling Factor:1"
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Divorce,14
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Separated,10
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Others,176
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Status not known,257
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,342
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Married,547
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Divorce,4
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Others,48
India,Assam,"Calendar Year (Jan - Dec), 2014",Female,Status not known,95
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,123
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Married,255
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,4
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Others,23
India,Bihar,"Calendar Year (Jan - Dec), 2014",Male,Status not known,17
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,109
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Married,162
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,3
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Divorce,1
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Others,7
India,Bihar,"Calendar Year (Jan - Dec), 2014",Female,Status not known,15
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Bihar,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,31
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Married,35
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Male,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,4
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Married,13
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Divorce,3
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Female,Status not known,19
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,813
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Married,2546
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,110
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Divorce,35
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Separated,18
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Others,98
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Male,Status not known,143
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,517
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Married,1273
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,65
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Divorce,15
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Separated,5
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Others,28
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Female,Status not known,17
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,80
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Married,106
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Male,Status not known,17
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,25
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Married,58
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,2
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Divorce,1
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Separated,1
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Female,Status not known,1
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,951
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Married,3113
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,143
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Divorce,27
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Separated,14
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Others,214
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Male,Status not known,141
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,552
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Married,1814
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,116
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Divorce,16
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Separated,24
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Others,56
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Female,Status not known,44
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Gujarat,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,423
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Married,1412
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,31
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Divorce,14
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Others,455
India,Haryana,"Calendar Year (Jan - Dec), 2014",Male,Status not known,187
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,130
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Married,366
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,25
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Divorce,7
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Others,130
India,Haryana,"Calendar Year (Jan - Dec), 2014",Female,Status not known,23
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Haryana,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,67
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Married,274
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,7
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Divorce,4
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Others,39
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Status not known,5
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,44
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Married,187
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,3
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Divorce,3
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Others,9
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Status not known,2
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,40.03206608762284801385
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Married,73.22938918467594148875
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Separated,0.97639185579567921985
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Others,25.38618825068765971610
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Male,Status not known,6.83474299056975453895
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,39.20317690607584981880
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Married,34.30277979281636859145
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,0.98007942265189624547
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Divorce,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Separated,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Others,15.68127076243033992752
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Female,Status not known,15.68127076243033992752
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0.00000000000000000000
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,215
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Married,419
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,5
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Divorce,21
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Separated,11
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Others,149
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Male,Status not known,70
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,91
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Married,202
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,17
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Divorce,4
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Separated,4
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Others,48
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Female,Status not known,44
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,1574
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Married,5039
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,58
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Divorce,14
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Separated,70
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Others,698
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Male,Status not known,231
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,819
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Married,1957
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,87
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Divorce,13
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Separated,17
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Others,286
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Female,Status not known,80
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,1
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,1
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,1114
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Married,4763
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,171
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Divorce,91
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Separated,60
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Others,186
India,Kerala,"Calendar Year (Jan - Dec), 2014",Male,Status not known,27
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,439
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Married,1421
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,102
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Divorce,22
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Separated,21
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Others,26
India,Kerala,"Calendar Year (Jan - Dec), 2014",Female,Status not known,3
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,0.96793391237715198615
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Married,1.77061081532405851125
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,0.00000000000000000000
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0.00000000000000000000
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Separated,0.02360814420432078015
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Others,0.61381174931234028390
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Male,Status not known,0.16525700943024546105
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,0.79682309392415018120
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Female,Married,0.69722020718363140855
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,0.01992057734810375453
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Female,Divorce,0.00000000000000000000
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Female,Separated,0.00000000000000000000
